iter	Logloss
576	0.02361149093
577	0.02357810358
578	0.02352389582
579	0.02347564695
580	0.02343246397
581	0.02335384966
582	0.02329168949
583	0.02321746226
584	0.0231773326
585	0.02311094029
586	0.02305491834
587	0.02302091824
588	0.02294511197
589	0.02289731836
590	0.02283737795
591	0.02277169502
592	0.02270324175
593	0.02264448388
594	0.02258210178
595	0.02252118114
596	0.02247402909
597	0.02239558607
598	0.0223300126
599	0.02228513335
600	0.02221628929
601	0.02214839149
602	0.02207976854
603	0.02202748204
604	0.02198148618
605	0.02192454583
606	0.02186327451
607	0.02182102132
608	0.02176398721
609	0.02172587773
610	0.0216947465
611	0.02164241544
612	0.02158453361
613	0.02154042259
614	0.02147846037
615	0.02144342217
616	0.02138864553
617	0.02133529857
618	0.02128265734
619	0.0212546176
620	0.02120369247
621	0.02115771896
622	0.02110487911
623	0.02106228087
624	0.02103331913
625	0.0209925064
626	0.02095742855
627	0.02090537647
628	0.02084472591
629	0.02080929972
630	0.02076384459
631	0.02070701702
632	0.0206581225
633	0.02059391934
634	0.02053861448
635	0.02046691341
636	0.0204355372
637	0.02038165069
638	0.02034133526
639	0.0202840296
640	0.02023876991
641	0.02018598808
642	0.02013770741
643	0.02008511119
644	0.02004370868
645	0.02000639998
646	0.01996868291
647	0.01991880845
648	0.01987384683
649	0.01983498335
650	0.01978296877
651	0.01973612679
652	0.01969832387
653	0.01965633291
654	0.01959667153
655	0.01956658247
656	0.01953734143
657	0.01948607973
658	0.01941961058
659	0.01935252503
660	0.0192998378
661	0.01925140837
662	0.01921750817
663	0.01916596025
664	0.0191234011
665	0.01909333242
666	0.0190740833
667	0.01904343469
668	0.01900856867
669	0.01895511568
670	0.01889265683
671	0.01882169453
672	0.01879338094
673	0.01876175636
674	0.01872175705
675	0.01869008277
676	0.01866225035
677	0.0186197496
678	0.01856478179
679	0.01852792508
680	0.0184894911
681	0.01846525081
682	0.01842532893
683	0.01838297261
684	0.01833661053
685	0.01829282775
686	0.01826100742
687	0.01821936034
688	0.0181588102
689	0.01810593902
690	0.01807650688
691	0.01804352805
692	0.01800389297
693	0.01797465407
694	0.01792570855
695	0.01789795405
696	0.01786747972
697	0.0178334694
698	0.0178045894
699	0.01777740491
700	0.01774184767
701	0.01768599282
702	0.01763270323
703	0.0175903464
704	0.0175649143
705	0.01751478083
706	0.01746863462
707	0.01743970482
708	0.01739735797
709	0.01736808999
710	0.01733142609
711	0.01728782835
712	0.01724793561
713	0.01719183077
714	0.01716109325
715	0.01713367458
716	0.01710295807
717	0.01708263501
718	0.0170481804
719	0.01702154132
720	0.0169806282
721	0.01693632299
722	0.01689375806
723	0.01685533144
724	0.01681348856
725	0.01678065585
726	0.0167336059
727	0.01669327464
728	0.01664659374
729	0.01660146357
730	0.0165728005
731	0.01653823445
732	0.01650342624
733	0.01647884927
734	0.01644534102
735	0.01643079882
736	0.01640925203
737	0.01638596965
738	0.01634409791
739	0.01629801385
740	0.0162680102
741	0.01623570324
742	0.01618954095
743	0.01615979662
744	0.01612578993
745	0.01609606218
746	0.01605932386
747	0.01601599405
748	0.01598517789
749	0.01595094091
750	0.01591575756
751	0.0158747671
752	0.01582937071
753	0.01580451129
754	0.01578623209
755	0.01574913247
756	0.01571208128
757	0.01566936616
758	0.01564229051
759	0.01562050164
760	0.01559296874
761	0.01555847155
762	0.0155202166
763	0.01548492893
764	0.01544617128
765	0.01541436143
766	0.01538381812
767	0.01535611449
768	0.01533314571
769	0.01528403407
770	0.01525327966
771	0.01521747861
772	0.0151836975
773	0.01516757644
774	0.01514177924
775	0.01511287661
776	0.01508420247
777	0.01505275368
778	0.01501914208
779	0.01498295639
780	0.01496564006
781	0.01492619528
782	0.01489145882
783	0.01485777104
784	0.01482576162
785	0.01478876216
786	0.01475033933
787	0.01472329792
788	0.01468374175
789	0.01465866785
790	0.01463646623
791	0.01459609525
792	0.01456688336
793	0.01454952764
794	0.0145170359
795	0.01449414113
796	0.01444837449
797	0.014420341
798	0.01439657733
799	0.01436594478
800	0.01434266642
801	0.01433089178
802	0.01429160202
803	0.01424659452
804	0.01421993479
805	0.01418480794
806	0.01414719093
807	0.01411324451
808	0.01407021053
809	0.01403878015
810	0.014012857
811	0.0139846669
812	0.01392816721
813	0.01390745831
814	0.01387897661
815	0.01385854124
816	0.01383513277
817	0.01380835561
818	0.01378451944
819	0.01375141838
820	0.01372537843
821	0.01369949375
822	0.01367559091
823	0.01365276339
824	0.01363151761
825	0.01360243174
826	0.01357425213
827	0.0135481556
828	0.01353428806
829	0.01351471039
830	0.01349070746
831	0.01346472856
832	0.01343487122
833	0.01340649365
834	0.01339116116
835	0.01336455438
836	0.01333374251
837	0.01330222198
838	0.0132759623
839	0.0132440686
840	0.01321809098
841	0.01318580102
842	0.01316797603
843	0.01314452021
844	0.01311160197
845	0.0130934111
846	0.01307460078
847	0.01305506359
848	0.01301706979
849	0.01299296243
850	0.01297427649
851	0.01295146783
852	0.01292109173
853	0.01289753881
854	0.01286861178
855	0.0128497698
856	0.01282706154
857	0.01278599947
858	0.01275816459
859	0.01273653084
860	0.01271077408
861	0.01268300935
862	0.01266251621
863	0.01264891824
864	0.01262505678
865	0.01260176244
866	0.01257265757
867	0.0125630426
868	0.01253458974
869	0.01250451377
870	0.01247995066
871	0.01246466241
872	0.01243584947
873	0.01240126558
874	0.01238444576
875	0.01236127337
876	0.01234953792
877	0.01232004788
878	0.01230029048
879	0.0122709687
880	0.01224020741
881	0.01221552537
882	0.01219430519
883	0.01217501985
884	0.01215227193
885	0.01213216692
886	0.01210948204
887	0.01206828523
888	0.0120597603
889	0.0120400054
890	0.01202285094
891	0.01200303716
892	0.01196627476
893	0.01194251683
894	0.01192270869
895	0.01190230045
896	0.01188232271
897	0.0118661922
898	0.01183395741
899	0.011808709
900	0.01179479059
901	0.01177616728
902	0.01174680519
903	0.01173317415
904	0.01170236943
905	0.01168209104
906	0.01165872615
907	0.01164466513
908	0.01162492604
909	0.01159310174
910	0.01157659764
911	0.01155356103
912	0.01153325896
913	0.01150334247
914	0.01148042998
915	0.01145899263
916	0.01144321851
917	0.01142051347
918	0.01140509052
919	0.01137653561
920	0.01135885923
921	0.01133829668
922	0.01130966192
923	0.01127489327
924	0.0112447196
925	0.01121863417
926	0.01120312291
927	0.01118157861
928	0.01116631833
929	0.01114146775
930	0.01112089567
931	0.01109901653
932	0.01108426861
933	0.01106285821
934	0.01103744025
935	0.0110203962
936	0.01100124906
937	0.01098695557
938	0.01096372281
939	0.0109464506
940	0.01092374851
941	0.01089265829
942	0.01086795361
943	0.01084996577
944	0.01083259515
945	0.01081164399
946	0.01078754311
947	0.01076916746
948	0.01075461052
949	0.01073555853
950	0.01071326923
951	0.01068342456
952	0.01066543119
953	0.01064961069
954	0.01062860221
955	0.01060357812
956	0.01058685781
957	0.01056450332
958	0.01055350349
959	0.01054046279
960	0.01052269141
961	0.01050277726
962	0.01048205646
963	0.01046426425
964	0.01044553008
965	0.01043383593
966	0.01042121652
967	0.01040357484
968	0.01038901142
969	0.01037267583
970	0.01035611966
971	0.01034330561
972	0.01032828959
973	0.01030407545
974	0.01029130012
975	0.01026878201
976	0.01024605752
977	0.01023671543
978	0.01022064017
979	0.01019948178
980	0.01018352069
981	0.01016102895
982	0.01013932616
983	0.01012228677
984	0.01010899557
985	0.01009590159
986	0.01007877321
987	0.01007115232
988	0.01005081142
989	0.01002958115
990	0.01001779278
991	0.01000132168
992	0.009981590985
993	0.00996684613
994	0.009953471827
995	0.009931238654
996	0.009925672426
997	0.009908384178
998	0.009889868905
999	0.00987497788
